日期,板块,热度分,置信度,股票代码,股票名称,匹配线索
20260102,电力,8.7,观察,002366,融发核电,电力|火电|水电|核电
20260102,电力,8.7,观察,300407,凯发电气,电力|火电|水电|核电
20260102,电力,8.7,观察,301155,海力风电,电力|火电|水电|核电
20260102,电力,8.7,观察,301439,泓淋电力,电力|火电|水电|核电
20260102,电力,8.7,观察,301609,山大电力,电力|火电|水电|核电
20260102,电力,8.7,观察,600021,上海电力,电力|火电|水电|核电
20260102,电力,8.7,观察,600023,浙能电力,电力|火电|水电|核电
20260102,电力,8.7,观察,600101,明星电力,电力|火电|水电|核电
20260102,电力,8.7,观察,600236,桂冠电力,电力|火电|水电|核电
20260102,电力,8.7,观察,600292,电投水电,电力|火电|水电|核电
20260102,电力,8.7,观察,600452,涪陵电力,电力|火电|水电|核电
20260102,电力,8.7,观察,600505,西昌电力,电力|火电|水电|核电
20260102,电力,8.7,观察,600578,京能电力,电力|火电|水电|核电
20260102,电力,8.7,观察,600644,乐山电力,电力|火电|水电|核电
20260102,电力,8.7,观察,600744,华银电力,电力|火电|水电|核电
20260102,电力,8.7,观察,600795,国电电力,电力|火电|水电|核电
20260102,电力,8.7,观察,600831,广电网络,电力|火电|水电|核电
20260102,电力,8.7,观察,600886,国投电力,电力|火电|水电|核电
20260102,电力,8.7,观察,600900,长江电力,电力|火电|水电|核电
20260102,电力,8.7,观察,601016,节能风电,电力|火电|水电|核电
20260102,电力,8.7,观察,601985,中国核电,电力|火电|水电|核电
20260102,电力,8.7,观察,601991,大唐发电,电力|火电|水电|核电
20260102,电力,8.7,观察,603530,神马电力,电力|火电|水电|核电
20260102,电力,8.7,观察,603556,海兴电力,电力|火电|水电|核电
20260102,电力,8.7,观察,688597,煜邦电力,电力|火电|水电|核电
20260102,电力,8.7,观察,688660,电气风电,电力|火电|水电|核电
20260102,电力,8.7,观察,920046,亿能电力,电力|火电|水电|核电
20260102,电力,8.7,观察,920299,灿能电力,电力|火电|水电|核电
20260102,钢铁,8.7,观察,000708,中信特钢,钢铁|特钢|螺纹钢|板材
20260102,钢铁,8.7,观察,000761,本钢板材,钢铁|特钢|螺纹钢|板材
20260102,钢铁,8.7,观察,000932,华菱钢铁,钢铁|特钢|螺纹钢|板材
20260102,钢铁,8.7,观察,600022,山东钢铁,钢铁|特钢|螺纹钢|板材
20260102,钢铁,8.7,观察,600117,西宁特钢,钢铁|特钢|螺纹钢|板材
20260102,钢铁,8.7,观察,600399,抚顺特钢,钢铁|特钢|螺纹钢|板材
20260102,钢铁,8.7,观察,600507,方大特钢,钢铁|特钢|螺纹钢|板材
20260102,钢铁,8.7,观察,600569,安阳钢铁,钢铁|特钢|螺纹钢|板材
20260102,钢铁,8.7,观察,601005,重庆钢铁,钢铁|特钢|螺纹钢|板材
20260102,有色金属,8.7,观察,000506,招金黄金,有色|黄金|白银|铅锌
20260102,有色金属,8.7,观察,000630,铜陵有色,有色|黄金|白银|铅锌
20260102,有色金属,8.7,观察,001337,四川黄金,有色|黄金|白银|铅锌
20260102,有色金属,8.7,观察,002155,湖南黄金,有色|黄金|白银|铅锌
20260102,有色金属,8.7,观察,002716,湖南白银,有色|黄金|白银|铅锌
20260102,有色金属,8.7,观察,600259,中稀有色,有色|黄金|白银|铅锌
20260102,有色金属,8.7,观察,600301,华锡有色,有色|黄金|白银|铅锌
20260102,有色金属,8.7,观察,600489,中金黄金,有色|黄金|白银|铅锌
20260102,有色金属,8.7,观察,600547,山东黄金,有色|黄金|白银|铅锌
20260102,有色金属,8.7,观察,600916,中国黄金,有色|黄金|白银|铅锌
20260102,有色金属,8.7,观察,600988,赤峰黄金,有色|黄金|白银|铅锌
20260102,有色金属,8.7,观察,601069,西部黄金,有色|黄金|白银|铅锌
20260102,有色金属,8.7,观察,601212,白银有色,有色|黄金|白银|铅锌
20260102,一带一路,8.7,观察,002640,跨境通,一带一路|出海|外贸|跨境
20260102,汽车,8.7,观察,000550,江铃汽车,汽车|整车|汽车零部件|乘用车
20260102,汽车,8.7,观察,000572,海马汽车,汽车|整车|汽车零部件|乘用车
20260102,汽车,8.7,观察,000625,长安汽车,汽车|整车|汽车零部件|乘用车
20260102,汽车,8.7,观察,000980,众泰汽车,汽车|整车|汽车零部件|乘用车
20260102,汽车,8.7,观察,301560,众捷汽车,汽车|整车|汽车零部件|乘用车
20260102,汽车,8.7,观察,600166,福田汽车,汽车|整车|汽车零部件|乘用车
20260102,汽车,8.7,观察,600335,国机汽车,汽车|整车|汽车零部件|乘用车
20260102,汽车,8.7,观察,600418,江淮汽车,汽车|整车|汽车零部件|乘用车
20260102,汽车,8.7,观察,600609,金杯汽车,汽车|整车|汽车零部件|乘用车
20260102,汽车,8.7,观察,600686,金龙汽车,汽车|整车|汽车零部件|乘用车
20260102,汽车,8.7,观察,600741,华域汽车,汽车|整车|汽车零部件|乘用车
20260102,汽车,8.7,观察,600960,渤海汽车,汽车|整车|汽车零部件|乘用车
20260102,汽车,8.7,观察,601279,英利汽车,汽车|整车|汽车零部件|乘用车
20260102,汽车,8.7,观察,601633,长城汽车,汽车|整车|汽车零部件|乘用车
20260102,汽车,8.7,观察,603982,泉峰汽车,汽车|整车|汽车零部件|乘用车
20260102,汽车,8.7,观察,920030,德众汽车,汽车|整车|汽车零部件|乘用车
20260102,酒店,3.6,观察,000428,华天酒店,酒店
20260102,酒店,3.6,观察,301073,君亭酒店,酒店
20260102,酒店,3.6,观察,600258,首旅酒店,酒店
20260102,酒店,3.6,观察,600754,锦江酒店,酒店
20260102,物流,0.19999999999999996,观察,000520,凤凰航运,物流|快递|航运|港口
20260102,物流,0.19999999999999996,观察,001872,招商港口,物流|快递|航运|港口
20260102,物流,0.19999999999999996,观察,002468,申通快递,物流|快递|航运|港口
20260102,物流,0.19999999999999996,观察,300013,新宁物流,物流|快递|航运|港口
20260102,物流,0.19999999999999996,观察,600125,铁龙物流,物流|快递|航运|港口
20260102,物流,0.19999999999999996,观察,600603,广汇物流,物流|快递|航运|港口
20260102,物流,0.19999999999999996,观察,601083,锦江航运,物流|快递|航运|港口
20260102,物流,0.19999999999999996,观察,601156,东航物流,物流|快递|航运|港口
20260102,物流,0.19999999999999996,观察,603117,万林物流,物流|快递|航运|港口
20260102,物流,0.19999999999999996,观察,603128,华贸物流,物流|快递|航运|港口
20260102,物流,0.19999999999999996,观察,603565,中谷物流,物流|快递|航运|港口
20260102,物流,0.19999999999999996,观察,603569,长久物流,物流|快递|航运|港口
20260102,物流,0.19999999999999996,观察,603967,中创物流,物流|快递|航运|港口
20260102,环保,0.19999999999999996,观察,000544,中原环保,环保|污水处理|固废|垃圾发电
20260102,环保,0.19999999999999996,观察,000820,*ST节能,环保|污水处理|固废|垃圾发电
20260102,环保,0.19999999999999996,观察,002088,鲁阳节能,环保|污水处理|固废|垃圾发电
20260102,环保,0.19999999999999996,观察,002479,富春环保,环保|污水处理|固废|垃圾发电
20260102,环保,0.19999999999999996,观察,002672,东江环保,环保|污水处理|固废|垃圾发电
20260102,环保,0.19999999999999996,观察,300056,中创环保,环保|污水处理|固废|垃圾发电
20260102,环保,0.19999999999999996,观察,300137,先河环保,环保|污水处理|固废|垃圾发电
20260102,环保,0.19999999999999996,观察,300140,节能环境,环保|污水处理|固废|垃圾发电
20260102,环保,0.19999999999999996,观察,300172,中电环保,环保|污水处理|固废|垃圾发电
20260102,环保,0.19999999999999996,观察,300187,永清环保,环保|污水处理|固废|垃圾发电
20260102,环保,0.19999999999999996,观察,300197,节能铁汉,环保|污水处理|固废|垃圾发电
20260102,环保,0.19999999999999996,观察,300388,节能国祯,环保|污水处理|固废|垃圾发电
20260102,环保,0.19999999999999996,观察,300664,鹏鹞环保,环保|污水处理|固废|垃圾发电
20260102,环保,0.19999999999999996,观察,300779,惠城环保,环保|污水处理|固废|垃圾发电
20260102,环保,0.19999999999999996,观察,300854,中兰环保,环保|污水处理|固废|垃圾发电
20260102,环保,0.19999999999999996,观察,300867,圣元环保,环保|污水处理|固废|垃圾发电
20260102,环保,0.19999999999999996,观察,300929,华骐环保,环保|污水处理|固废|垃圾发电
20260102,环保,0.19999999999999996,观察,301010,晶雪节能,环保|污水处理|固废|垃圾发电
20260102,环保,0.19999999999999996,观察,301151,冠龙节能,环保|污水处理|固废|垃圾发电
20260102,环保,0.19999999999999996,观察,301175,中科环保,环保|污水处理|固废|垃圾发电
20260102,环保,0.19999999999999996,观察,301203,国泰环保,环保|污水处理|固废|垃圾发电
20260102,环保,0.19999999999999996,观察,301273,瑞晨环保,环保|污水处理|固废|垃圾发电
20260102,环保,0.19999999999999996,观察,600008,首创环保,环保|污水处理|固废|垃圾发电
20260102,环保,0.19999999999999996,观察,600388,龙净环保,环保|污水处理|固废|垃圾发电
20260102,环保,0.19999999999999996,观察,600481,双良节能,环保|污水处理|固废|垃圾发电
20260102,环保,0.19999999999999996,观察,600526,菲达环保,环保|污水处理|固废|垃圾发电
20260102,环保,0.19999999999999996,观察,600874,创业环保,环保|污水处理|固废|垃圾发电
20260102,环保,0.19999999999999996,观察,601016,节能风电,环保|污水处理|固废|垃圾发电
20260102,环保,0.19999999999999996,观察,603126,中材节能,环保|污水处理|固废|垃圾发电
20260102,环保,0.19999999999999996,观察,603137,恒尚节能,环保|污水处理|固废|垃圾发电
20260102,环保,0.19999999999999996,观察,603165,荣晟环保,环保|污水处理|固废|垃圾发电
20260102,环保,0.19999999999999996,观察,603177,德创环保,环保|污水处理|固废|垃圾发电
20260102,环保,0.19999999999999996,观察,603568,伟明环保,环保|污水处理|固废|垃圾发电
20260102,环保,0.19999999999999996,观察,603797,联泰环保,环保|污水处理|固废|垃圾发电
20260102,环保,0.19999999999999996,观察,603817,海峡环保,环保|污水处理|固废|垃圾发电
20260102,环保,0.19999999999999996,观察,688096,京源环保,环保|污水处理|固废|垃圾发电
20260102,环保,0.19999999999999996,观察,688309,恒誉环保,环保|污水处理|固废|垃圾发电
20260102,环保,0.19999999999999996,观察,688501,青达环保,环保|污水处理|固废|垃圾发电
