日期,板块,热度分,置信度,股票代码,股票名称,匹配线索
20260921,消费,6.0,观察,000921,海信家电,消费|白酒|食品饮料|家电
20260921,消费,6.0,观察,000978,桂林旅游,消费|白酒|食品饮料|家电
20260921,消费,6.0,观察,002059,云南旅游,消费|白酒|食品饮料|家电
20260921,消费,6.0,观察,002627,三峡旅游,消费|白酒|食品饮料|家电
20260921,消费,6.0,观察,002707,众信旅游,消费|白酒|食品饮料|家电
20260921,消费,6.0,观察,300859,西域旅游,消费|白酒|食品饮料|家电
20260921,消费,6.0,观察,600054,黄山旅游,消费|白酒|食品饮料|家电
20260921,消费,6.0,观察,600749,西藏旅游,消费|白酒|食品饮料|家电
20260921,消费,6.0,观察,603199,九华旅游,消费|白酒|食品饮料|家电
20260921,消费,6.0,观察,603402,陕西旅游,消费|白酒|食品饮料|家电
20260921,石油石化,5.0,观察,000554,泰山石油,石油|石化|天然气|油气
20260921,石油石化,5.0,观察,000703,恒逸石化,石油|石化|天然气|油气
20260921,石油石化,5.0,观察,000852,石化机械,石油|石化|天然气|油气
20260921,石油石化,5.0,观察,002267,陕天然气,石油|石化|天然气|油气
20260921,石油石化,5.0,观察,002493,荣盛石化,石油|石化|天然气|油气
20260921,石油石化,5.0,观察,300164,通源石油,石油|石化|天然气|油气
20260921,石油石化,5.0,观察,600028,中国石化,石油|石化|天然气|油气
20260921,石油石化,5.0,观察,600346,恒力石化,石油|石化|天然气|油气
20260921,石油石化,5.0,观察,600688,上海石化,石油|石化|天然气|油气
20260921,石油石化,5.0,观察,600871,石化油服,石油|石化|天然气|油气
20260921,石油石化,5.0,观察,601857,中国石油,石油|石化|天然气|油气
20260921,石油石化,5.0,观察,603353,和顺石油,石油|石化|天然气|油气
20260921,石油石化,5.0,观察,603393,新天然气,石油|石化|天然气|油气
20260921,石油石化,5.0,观察,603619,中曼石油,石油|石化|天然气|油气
20260921,石油石化,5.0,观察,603689,皖天然气,石油|石化|天然气|油气
20260921,石油石化,5.0,观察,688669,聚石化学,石油|石化|天然气|油气
20260921,教育,2.0,观察,000526,学大教育,教育|职业教育|培训|教育信息化
20260921,教育,2.0,观察,002607,中公教育,教育|职业教育|培训|教育信息化
20260921,教育,2.0,观察,002659,凯文教育,教育|职业教育|培训|教育信息化
20260921,教育,2.0,观察,003032,传智教育,教育|职业教育|培训|教育信息化
20260921,教育,2.0,观察,300192,科德教育,教育|职业教育|培训|教育信息化
20260921,教育,2.0,观察,300359,全通教育,教育|职业教育|培训|教育信息化
20260921,教育,2.0,观察,300559,佳发教育,教育|职业教育|培训|教育信息化
20260921,教育,2.0,观察,600661,昂立教育,教育|职业教育|培训|教育信息化
20260921,教育,2.0,观察,605098,行动教育,教育|职业教育|培训|教育信息化
20260921,航空机场,2.0,观察,000089,深圳机场,航空|机场|民航|飞机
20260921,航空机场,2.0,观察,000697,炼石航空,航空|机场|民航|飞机
20260921,航空机场,2.0,观察,002928,华夏航空,航空|机场|民航|飞机
20260921,航空机场,2.0,观察,300581,晨曦航空,航空|机场|民航|飞机
20260921,航空机场,2.0,观察,300900,广联航空,航空|机场|民航|飞机
20260921,航空机场,2.0,观察,600004,白云机场,航空|机场|民航|飞机
20260921,航空机场,2.0,观察,600009,上海机场,航空|机场|民航|飞机
20260921,航空机场,2.0,观察,600029,南方航空,航空|机场|民航|飞机
20260921,航空机场,2.0,观察,600316,洪都航空,航空|机场|民航|飞机
20260921,航空机场,2.0,观察,600515,海南机场,航空|机场|民航|飞机
20260921,航空机场,2.0,观察,601021,春秋航空,航空|机场|民航|飞机
20260921,航空机场,2.0,观察,603885,吉祥航空,航空|机场|民航|飞机
