date,cash,holding_value,total,peak,drawdown
2025-04-08,100000.0,0.0,100000.0,100000.0,0.0
2025-04-09,100000.0,0.0,100000.0,100000.0,0.0
2025-04-10,100000.0,0.0,100000.0,100000.0,0.0
2025-04-11,100000.0,0.0,100000.0,100000.0,0.0
2025-04-14,100000.0,0.0,100000.0,100000.0,0.0
2025-04-15,100000.0,0.0,100000.0,100000.0,0.0
2025-04-16,100000.0,0.0,100000.0,100000.0,0.0
2025-04-17,100000.0,0.0,100000.0,100000.0,0.0
2025-04-18,100000.0,0.0,100000.0,100000.0,0.0
2025-04-21,100000.0,0.0,100000.0,100000.0,0.0
2025-04-22,100000.0,0.0,100000.0,100000.0,0.0
2025-04-23,100000.0,0.0,100000.0,100000.0,0.0
2025-04-24,100000.0,0.0,100000.0,100000.0,0.0
2025-04-25,100000.0,0.0,100000.0,100000.0,0.0
2025-04-28,100000.0,0.0,100000.0,100000.0,0.0
2025-04-29,100000.0,0.0,100000.0,100000.0,0.0
2025-04-30,100000.0,0.0,100000.0,100000.0,0.0
2025-05-06,100000.0,0.0,100000.0,100000.0,0.0
2025-05-07,100000.0,0.0,100000.0,100000.0,0.0
2025-05-08,100000.0,0.0,100000.0,100000.0,0.0
2025-05-09,100000.0,0.0,100000.0,100000.0,0.0
2025-05-12,100000.0,0.0,100000.0,100000.0,0.0
2025-05-13,100000.0,0.0,100000.0,100000.0,0.0
2025-05-14,100000.0,0.0,100000.0,100000.0,0.0
2025-05-15,100000.0,0.0,100000.0,100000.0,0.0
2025-05-16,100000.0,0.0,100000.0,100000.0,0.0
2025-05-19,100000.0,0.0,100000.0,100000.0,0.0
2025-05-20,100000.0,0.0,100000.0,100000.0,0.0
2025-05-21,100000.0,0.0,100000.0,100000.0,0.0
2025-05-22,100000.0,0.0,100000.0,100000.0,0.0
2025-05-23,100000.0,0.0,100000.0,100000.0,0.0
2025-05-26,100000.0,0.0,100000.0,100000.0,0.0
2025-05-27,100000.0,0.0,100000.0,100000.0,0.0
2025-05-28,100000.0,0.0,100000.0,100000.0,0.0
2025-05-29,100000.0,0.0,100000.0,100000.0,0.0
2025-05-30,100000.0,0.0,100000.0,100000.0,0.0
2025-06-03,100000.0,0.0,100000.0,100000.0,0.0
2025-06-04,100000.0,0.0,100000.0,100000.0,0.0
2025-06-05,100000.0,0.0,100000.0,100000.0,0.0
2025-06-06,100000.0,0.0,100000.0,100000.0,0.0
2025-06-09,100000.0,0.0,100000.0,100000.0,0.0
2025-06-10,100000.0,0.0,100000.0,100000.0,0.0
2025-06-11,100000.0,0.0,100000.0,100000.0,0.0
2025-06-12,100000.0,0.0,100000.0,100000.0,0.0
2025-06-13,100000.0,0.0,100000.0,100000.0,0.0
2025-06-16,100000.0,0.0,100000.0,100000.0,0.0
2025-06-17,100000.0,0.0,100000.0,100000.0,0.0
2025-06-18,100000.0,0.0,100000.0,100000.0,0.0
2025-06-19,100000.0,0.0,100000.0,100000.0,0.0
2025-06-20,100000.0,0.0,100000.0,100000.0,0.0
2025-06-23,100000.0,0.0,100000.0,100000.0,0.0
2025-06-24,100000.0,0.0,100000.0,100000.0,0.0
2025-06-25,100000.0,0.0,100000.0,100000.0,0.0
2025-06-26,100000.0,0.0,100000.0,100000.0,0.0
2025-06-27,100000.0,0.0,100000.0,100000.0,0.0
2025-06-30,100000.0,0.0,100000.0,100000.0,0.0
2025-07-01,100000.0,0.0,100000.0,100000.0,0.0
2025-07-02,100000.0,0.0,100000.0,100000.0,0.0
2025-07-03,100000.0,0.0,100000.0,100000.0,0.0
2025-07-04,100000.0,0.0,100000.0,100000.0,0.0
2025-07-07,100000.0,0.0,100000.0,100000.0,0.0
2025-07-08,100000.0,0.0,100000.0,100000.0,0.0
2025-07-09,100000.0,0.0,100000.0,100000.0,0.0
2025-07-10,100000.0,0.0,100000.0,100000.0,0.0
2025-07-11,100000.0,0.0,100000.0,100000.0,0.0
2025-07-14,100000.0,0.0,100000.0,100000.0,0.0
2025-07-15,100000.0,0.0,100000.0,100000.0,0.0
2025-07-16,100000.0,0.0,100000.0,100000.0,0.0
2025-07-17,100000.0,0.0,100000.0,100000.0,0.0
2025-07-18,100000.0,0.0,100000.0,100000.0,0.0
2025-07-21,100000.0,0.0,100000.0,100000.0,0.0
2025-07-22,100000.0,0.0,100000.0,100000.0,0.0
2025-07-23,100000.0,0.0,100000.0,100000.0,0.0
2025-07-24,100000.0,0.0,100000.0,100000.0,0.0
2025-07-25,100000.0,0.0,100000.0,100000.0,0.0
2025-07-28,100000.0,0.0,100000.0,100000.0,0.0
2025-07-29,100000.0,0.0,100000.0,100000.0,0.0
2025-07-30,100000.0,0.0,100000.0,100000.0,0.0
2025-07-31,100000.0,0.0,100000.0,100000.0,0.0
2025-08-01,100000.0,0.0,100000.0,100000.0,0.0
2025-08-04,100000.0,0.0,100000.0,100000.0,0.0
2025-08-05,100000.0,0.0,100000.0,100000.0,0.0
2025-08-06,100000.0,0.0,100000.0,100000.0,0.0
2025-08-07,100000.0,0.0,100000.0,100000.0,0.0
2025-08-08,100000.0,0.0,100000.0,100000.0,0.0
2025-08-11,100000.0,0.0,100000.0,100000.0,0.0
2025-08-12,100000.0,0.0,100000.0,100000.0,0.0
2025-08-13,100000.0,0.0,100000.0,100000.0,0.0
2025-08-14,100000.0,0.0,100000.0,100000.0,0.0
2025-08-15,100000.0,0.0,100000.0,100000.0,0.0
2025-08-18,100000.0,0.0,100000.0,100000.0,0.0
2025-08-19,100000.0,0.0,100000.0,100000.0,0.0
2025-08-20,100000.0,0.0,100000.0,100000.0,0.0
2025-08-21,100000.0,0.0,100000.0,100000.0,0.0
2025-08-22,100000.0,0.0,100000.0,100000.0,0.0
2025-08-25,100000.0,0.0,100000.0,100000.0,0.0
2025-08-26,100000.0,0.0,100000.0,100000.0,0.0
2025-08-27,100000.0,0.0,100000.0,100000.0,0.0
2025-08-28,100000.0,0.0,100000.0,100000.0,0.0
2025-08-29,100000.0,0.0,100000.0,100000.0,0.0
2025-09-01,100000.0,0.0,100000.0,100000.0,0.0
2025-09-02,100000.0,0.0,100000.0,100000.0,0.0
2025-09-03,100000.0,0.0,100000.0,100000.0,0.0
2025-09-04,100000.0,0.0,100000.0,100000.0,0.0
2025-09-05,100000.0,0.0,100000.0,100000.0,0.0
2025-09-08,100000.0,0.0,100000.0,100000.0,0.0
2025-09-09,100000.0,0.0,100000.0,100000.0,0.0
2025-09-10,100000.0,0.0,100000.0,100000.0,0.0
2025-09-11,100000.0,0.0,100000.0,100000.0,0.0
2025-09-12,100000.0,0.0,100000.0,100000.0,0.0
2025-09-15,100000.0,0.0,100000.0,100000.0,0.0
2025-09-16,100000.0,0.0,100000.0,100000.0,0.0
2025-09-17,100000.0,0.0,100000.0,100000.0,0.0
2025-09-18,100000.0,0.0,100000.0,100000.0,0.0
2025-09-19,100000.0,0.0,100000.0,100000.0,0.0
2025-09-22,100000.0,0.0,100000.0,100000.0,0.0
2025-09-23,100000.0,0.0,100000.0,100000.0,0.0
2025-09-24,100000.0,0.0,100000.0,100000.0,0.0
2025-09-25,100000.0,0.0,100000.0,100000.0,0.0
2025-09-26,100000.0,0.0,100000.0,100000.0,0.0
2025-09-29,100000.0,0.0,100000.0,100000.0,0.0
2025-09-30,100000.0,0.0,100000.0,100000.0,0.0
2025-10-09,100000.0,0.0,100000.0,100000.0,0.0
2025-10-10,100000.0,0.0,100000.0,100000.0,0.0
2025-10-13,100000.0,0.0,100000.0,100000.0,0.0
2025-10-14,100000.0,0.0,100000.0,100000.0,0.0
2025-10-15,100000.0,0.0,100000.0,100000.0,0.0
2025-10-16,100000.0,0.0,100000.0,100000.0,0.0
2025-10-17,100000.0,0.0,100000.0,100000.0,0.0
2025-10-20,100000.0,0.0,100000.0,100000.0,0.0
2025-10-21,100000.0,0.0,100000.0,100000.0,0.0
2025-10-22,100000.0,0.0,100000.0,100000.0,0.0
2025-10-23,100000.0,0.0,100000.0,100000.0,0.0
2025-10-24,100000.0,0.0,100000.0,100000.0,0.0
2025-10-27,100000.0,0.0,100000.0,100000.0,0.0
2025-10-28,100000.0,0.0,100000.0,100000.0,0.0
2025-10-29,100000.0,0.0,100000.0,100000.0,0.0
2025-10-30,100000.0,0.0,100000.0,100000.0,0.0
2025-10-31,100000.0,0.0,100000.0,100000.0,0.0
2025-11-03,100000.0,0.0,100000.0,100000.0,0.0
2025-11-04,100000.0,0.0,100000.0,100000.0,0.0
2025-11-05,100000.0,0.0,100000.0,100000.0,0.0
2025-11-06,100000.0,0.0,100000.0,100000.0,0.0
2025-11-07,100000.0,0.0,100000.0,100000.0,0.0
2025-11-10,100000.0,0.0,100000.0,100000.0,0.0
2025-11-11,100000.0,0.0,100000.0,100000.0,0.0
2025-11-12,100000.0,0.0,100000.0,100000.0,0.0
2025-11-13,100000.0,0.0,100000.0,100000.0,0.0
2025-11-14,100000.0,0.0,100000.0,100000.0,0.0
2025-11-17,17536.67,82337.0,99873.67,100000.0,-0.12633000000000175
2025-11-18,20006.95,78530.0,98536.95,100000.0,-1.4630500000000028
2025-11-19,35125.23,63260.0,98385.23,100000.0,-1.6147700000000038
2025-11-20,35125.23,62879.0,98004.23,100000.0,-1.995770000000004
2025-11-21,41593.98,54894.0,96487.98,100000.0,-3.5120200000000037
2025-11-24,41593.98,55471.0,97064.98,100000.0,-2.935020000000004
2025-11-25,41593.98,55548.0,97141.98,100000.0,-2.8580200000000042
2025-11-26,41593.98,55583.0,97176.98,100000.0,-2.823020000000004
2025-11-27,41593.98,55202.0,96795.98,100000.0,-3.204020000000004
2025-11-28,41593.98,55706.0,97299.98,100000.0,-2.700020000000004
2025-12-01,97721.16,0.0,97721.16,100000.0,-2.2788399999999966
2025-12-02,97721.16,0.0,97721.16,100000.0,-2.2788399999999966
2025-12-03,97721.16,0.0,97721.16,100000.0,-2.2788399999999966
2025-12-04,97721.16,0.0,97721.16,100000.0,-2.2788399999999966
2025-12-05,97721.16,0.0,97721.16,100000.0,-2.2788399999999966
2025-12-08,97721.16,0.0,97721.16,100000.0,-2.2788399999999966
2025-12-09,97721.16,0.0,97721.16,100000.0,-2.2788399999999966
2025-12-10,97721.16,0.0,97721.16,100000.0,-2.2788399999999966
2025-12-11,97721.16,0.0,97721.16,100000.0,-2.2788399999999966
