title,content,source,pub_time
菲内政部、国调局称暂不逮捕参议员德拉罗萨,【菲内政部、国调局称暂不逮捕参议员德拉罗萨】财联社5月13日电，菲内政部长雷穆利亚13日晚8时许抵达参议院，称他到参议院不是为了逮捕菲参议员、前国家警察总监罗纳德·德拉罗萨，其首要任务是确保“参议员们的安全”。此外，菲律宾国家调查局局长梅尔文·马蒂瓦格当天接受媒体采访时称，上级部门已要求该局人员暂缓行动，原地待命，并强调“在没有正式命令，且未与所有相关部门协调一致时，我们不会执行逮捕”。菲律宾当地电视台直播画面显示，13日晚，菲执法人员和军方人员进入参议院大楼。大楼内传出枪声和人群惊慌失措的喊叫声。德拉罗萨当天早些时候在社交媒体上发文称自己可能即将被捕。 (新华社),cls,22:22:05
以军称仍在加沙地带进行进攻性行动,【以军称仍在加沙地带进行进攻性行动】财联社5月13日电，以色列国防军总参谋长扎米尔在约旦河西岸北部地区视察时表示，以军已经在所有战区创造了“新的安全现实”，但当前的军事行动并未结束。扎米尔称，以军已准备好在必要时重启战斗，并始终在防御和进攻两端保持持续的战备状态，这种战备“从约旦河西岸一直延伸至德黑兰”。扎米尔还透露了其他战线的最新进展：在黎巴嫩方向，以军继续在利塔尼河及其他区域开展行动；在加沙地带，以军仍在进行进攻性行动。 (央视新闻),cls,22:22:35
俄总统新闻秘书：希望美国停止将发展对俄合作与乌克兰问题挂钩,【俄总统新闻秘书：希望美国停止将发展对俄合作与乌克兰问题挂钩】财联社5月13日电，俄罗斯总统新闻秘书佩斯科夫13日表示，俄方希望美国停止将发展对俄合作与乌克兰问题挂钩。佩斯科夫在当天举行的新闻发布会上表示，俄美在经济、投资领域有一系列有前景的互利合作项目，当美方不再将两国经贸关系正常化与乌克兰问题挂钩，或者乌克兰问题得到解决时，俄方希望这些项目能开始实施。在回答记者有关俄乌停火的问题时，佩斯科夫说，乌克兰总统泽连斯基必须命令乌武装部队停火并撤出顿巴斯地区，那时停火协议才能生效，各方才能平静地开始谈判。佩斯科夫说，俄方将继续通过现有渠道与美方对话。俄罗斯正通过美国与乌克兰交换信息。 (新华社),cls,22:23:01
中国与联合国教科文组织签署《关于加强战略合作的谅解备忘录》,【中国与联合国教科文组织签署《关于加强战略合作的谅解备忘录》】财联社5月13日电，中国与联合国教科文组织签署《关于加强战略合作的谅解备忘录》。《备忘录》约定了双方2026年至2029年在联合国教科文组织总体优先事项“非洲”和“性别平等”、优先群体“青年”和“小岛屿发展中国家”的合作重点，将在教育数字化转型、STEM教育、教师教育、职业教育、高等教育、基础科学研究、开放科学、人工智能、全球科技治理合作、科学促进可持续发展国际十年、国际大科学计划、推动文化间对话和文明交流互鉴、世界遗产、非物质文化遗产、文化多样性保护、全民信息计划、世界记忆、媒体素养等领域加强务实合作。双方还签署了《加强非洲和亚太地区〈世界遗产公约〉实施能力建设中国信托基金协议》。 (央视新闻),cls,22:26:31
【金牌纪要库】AI高功率机柜推动液冷从服务器向交换机和光模块全面扩散,①AI高功率机柜进入全液冷加速期，今年仅液冷柜内市场空间测算超1300亿元，这家公司在风冷时代已是安费诺等海外巨头的核心供应商；②CDU是整套液冷系统的心脏之一，CDU架构升级会直接推高水泵价值量，这家企业为国内水泵环节的代表企业；③海外数据中心建设与国产算力同步推进，冷板、Manifold、UQD和管路总成进入放量验证，这几家业务相关公司冷板等产品都有望受益。,cls,22:30:32
EIA：美国上周原油库存减少430.6万桶,【EIA：美国上周原油库存减少430.6万桶】财联社5月13日电，EIA数据显示，美国上周原油库存减少430.6万桶，市场预估为减少205.1万桶。美国上周汽油库存减少408.4万桶，市场预估为减少291.4万桶。美国上周原油每日进口量减少31.8万桶。,cls,22:31:13
,财联社5月13日电，现货白银向上触及88美元/盎司，日内上涨1.72%。,cls,22:34:52
,财联社5月13日电，世纪互联涨幅收窄至23%，此前一度大涨超30%。公司稍早前宣布引入的新战略投资者为宁德时代关联方。,cls,22:40:55
【电报解读】阿里最新业绩出炉！AI收入占比40%且保持三位数增速，云计算行业的定价逻辑开始全面转向溢价变现下，机构建议关注“Token工厂”三大核心主线，这家公司是服务于阿里巴巴的数据中心服务商,阿里最新业绩出炉！AI相关产品收入连续第十一个季度实现三位数增长，云计算行业的定价逻辑开始全面转向溢价变现下，机构建议关注“Token工厂”三大核心主线，这家公司是国内少数同时获阿里、腾讯长期IDC服务合同的第三方数据中心龙头，另一家是国内较有影响力的专业IDC服务商。,cls,22:42:44
,财联社5月13日电，EIA数据显示，最新一周美国从委内瑞拉的进口量升至至少自2024年9月以来的最高水平。,cls,22:45:36
港股IPO：罗博特科智能科技股份有限公司递表港交所,【港股IPO：罗博特科智能科技股份有限公司递表港交所】财联社5月13日电，利弗莫尔证券显示，罗博特科智能科技股份有限公司向港交所提交上市申请书，联席保荐人为华泰国际、花旗、东方证券国际。,cls,22:48:42
联合国就副秘书长被以方短暂扣留作出回应,【联合国就副秘书长被以方短暂扣留作出回应】财联社5月13日电，联合国秘书长副发言人哈克13日就联合国负责安全和安保事务的副秘书长吉勒·米肖此前在以色列机场被短暂扣留一事表示，米肖已收到以色列外交部发来的致歉，以色列外交部将此事归因于人为失误。 (新华社),cls,22:58:18
我国科研团队成功研发气固电池 破解储氢难题,【我国科研团队成功研发气固电池 破解储氢难题】财联社5月13日电，据中国科学院大连化学物理研究所，该所陈萍研究员团队，近期成功研发了以氢气和金属为电极的气-固氢负离子原型电池（简称“气固电池”），通过“氢电共储”模式，为常温常压高效储氢提供了原型验证。相关成果5月13日在国际学术期刊《焦耳》发表。,cls,23:00:40
