title,content,source,pub_time
三部门调拨中央救灾物资支持湖南、广西做好救灾救助工作,【三部门调拨中央救灾物资支持湖南、广西做好救灾救助工作】财联社5月18日电，针对湖南、广西暴雨洪涝、地震等灾害影响，根据灾区救灾救助需要，国家防灾减灾救灾委员会办公室、应急管理部会同国家粮食和物资储备局向湖南调拨帐篷、折叠床、夏凉被、折叠桌凳、家庭应急包等中央救灾物资1.8万件，并在前期向广西调拨1万件中央救灾物资基础上，增加调拨折叠床、家庭照明灯、家庭应急包等中央救灾物资5000件，支持两省（自治区）妥善做好受灾群众安置救助和基本生活保障。 (央视新闻),cls,20:20:45
,财联社5月18日电，加拿大皇家银行预计标普500指数未来12个月将涨至7900点，意味着约7.7%的上涨空间，同时任何回调很可能保持在5%-10%的范围内。,cls,20:24:15
,财联社5月18日电，STRATEGY斥资20亿美元购买更多比特币，采取激进的资金管理举措。,cls,20:28:06
,财联社5月18日电，美国纽约联储商业活动指数报-5.8，创16个月新高。,cls,20:31:44
,财联社5月18日电，智利第一季度GDP同比下降0.5%，市场预期下滑0.3%。,cls,20:33:39
5月18日周一《新闻联播》要闻16条,"【5月18日周一《新闻联播》要闻16条】财联社5月18日电，今天《新闻联播》主要内容有：
1、【新思想引领新征程】奋力谱写新时代生态文明建设新篇章；
2、赵乐际同格鲁吉亚议长会谈；
3、王沪宁会见格鲁吉亚议长；
4、丁薛祥在调研算力网建设时强调 加快构建全国一体化算力网 赋能经济社会高质量发展；
5、韩正出席2026年全球贸易投资促进峰会开幕式并致辞；
6、中共中央办公厅印发《中国共产党发展党员工作细则》；
7、前4个月国民经济保持稳中有进发展态势；
8、加力优化离境退税 打造国际化消费环境；
9、各地举办丰富多彩的国际博物馆日活动；
10、强降雨持续 各地各部门积极应对； 
11、4月份一线城市商品住宅销售价格环比上涨； 
12、《稳岗扩容提质行动方案》今天发布；
13、我国成功发射千帆星座第九批组网卫星；
14、伊朗总统称美以试图通过煽动使地区关系分裂 美以讨论重启对伊军事行动可能性 伊称若再遭袭将猛烈打击美目标； 
15、以计划在原联合国机构处建“国防设施”；
16、美国一空军基地发生空中撞机事故。",cls,20:34:17
,财联社5月18日电，纳斯达克100指数期货转涨，盘中曾一度下跌超1%。,cls,20:37:08
,财联社5月18日电，WTI原油期货价格向下触及100美元/桶，日内下跌0.96%。,cls,20:37:34
五粮液：股份回购方案与2025年度利润分配方案获临时股东会审议通过,【五粮液：股份回购方案与2025年度利润分配方案获临时股东会审议通过】财联社5月18日电，五粮液公告称，5月18日，公司召开2026年第一次临时股东会，本次股东会议案采用现场表决与网络投票表决相结合的方式，其中关于以集中竞价交易方式回购公司股份的议案为需逐项表决的特别决议议案，子议案数共8个，已逐项获得有效表决权股份总数的三分之二以上通过。本次股东会会议同意本次回购股份的资金总额不低于人民币80亿元（含）且不超过人民币100亿元（含），资金来源为公司自有资金。本次股东会同意本次回购的实施期限为自本次股东会审议通过回购股份方案之日起十二个月内。另外，本次股东会同意公司2025年度利润分配方案为：以公司总股本为基数，每10股派发现金红利25.78元（含税），分红金额为100.07亿元（含税）。,cls,20:38:16
,财联社5月18日电，英镑/美元上涨0.5%至1.3398，因美元普遍走弱。,cls,20:39:50
"BitMine上周增持71,672枚以太坊 以太坊持仓突破527万枚","【BitMine上周增持71,672枚以太坊 以太坊持仓突破527万枚】财联社5月18日电，据 Bitmine Immersion Technologies公告，BitMine上周增持71,672枚Ethereum。截至2026年5月17日，公司ETH总持仓达5,278,462枚，约占以太坊总供应量的4.37%，加密货币、现金及其他投资资产总价值约126亿美元。其中，BitMine已质押4,712,917枚ETH，占总持仓89%以上，按当前价格计算价值约103亿美元，年化质押收益约2.89亿美元。公司表示，其目标是在2026年实现持有5%ETH总供应量的“Alchemy of 5%”战略。",cls,20:42:07
,财联社5月18日电，布伦特原油期货跌幅扩大至1%，报108.169美元/桶。,cls,20:42:36
*ST铖昌：5月20日起撤销退市风险警示 简称变更为“铖昌科技”,【*ST铖昌：5月20日起撤销退市风险警示 简称变更为“铖昌科技”】财联社5月18日电，*ST铖昌(001270.SZ)公告称，公司关于撤销退市风险警示的申请已获得深圳证券交易所审核同意。根据《股票上市规则》的相关规定，公司股票将于2026年5月19日（星期二）开市起停牌一天，并于2026年5月20日（星期三）开市起复牌，自2026年5月20日（星期三）开市起撤销退市风险警示，证券简称由“*ST铖昌”变更为“铖昌科技”，证券代码仍为“001270”，撤销退市风险警示后公司股票交易的日涨跌幅限制为10%。,cls,20:44:45
博实股份：持股5%以上股东联创未来拟减持不超3%股份,"【博实股份：持股5%以上股东联创未来拟减持不超3%股份】财联社5月18日电，博实股份(002698.SZ)公告称，公司持股5%以上股东联创未来(武汉)智能制造产业投资合伙企业(有限合伙)计划以大宗交易及集中竞价方式减持公司股份不超过30,676,846股(不超过公司总股本的3%)，减持期间为2026年6月10日至2026年9月9日。减持原因为满足自身资金需求。",cls,20:45:27
670亿美元创下“史上最大电力收购案” 新纪元能源吞并道明尼能源剑指AI算力电网霸主,【670亿美元创下“史上最大电力收购案” 新纪元能源吞并道明尼能源剑指AI算力电网霸主】财联社5月18日电，新纪元能源(NEE.US)已同意以约670亿美元的股票收购道明尼能源(D.US)，这是有史以来规模最大的电力收购案，此举将创造一个业务从佛罗里达州延伸至弗吉尼亚州密集数据中心集群的公用事业巨头。这笔交易将使新纪元能源获得横跨弗吉尼亚州、北卡罗来纳州和南卡罗来纳州的大片电力资产，并使其在这片正努力满足新建人工智能（AI）设施需求激增的地区中，成为占据主导地位的公用事业公司。新纪元能源在声明中表示，它将为道明尼能源支付相当于每股约76美元的对价。该交易的规模凸显了AI驱动的电力需求激增正如何推动该行业寻求更大的规模和影响力。新纪元能源目前已经是按市值计算美国最大的公用事业公司，也是该国最大的可再生能源开发商。,cls,20:46:05
,财联社5月18日电，纳斯达克100指数期货的涨幅进一步扩大，达到0.5%。,cls,20:47:30
联讯仪器：未来可能存在短期上涨过快而引发的快速回落风险,【联讯仪器：未来可能存在短期上涨过快而引发的快速回落风险】《科创板日报》18日讯，联讯仪器(688808.SH)公告称，公司股票自2026年4月24日至5月18日累计涨幅68.33%，涨幅较大，未来可能存在短期上涨过快而引发的快速回落风险。截至5月18日，公司滚动市盈率为505.39倍，显著高于行业平均的56.38倍，存在估值较高风险。公司未来经营业绩受到行业周期、市场波动、下游市场需求变化、公司新产品的研发和推广不及预期、原材料成本上升、公司研发投入加大、已实施或新增股权激励导致的大额股份支付费用等影响，如公司未能采取有效措施及时应对上述变化，公司将面临经营业绩波动的风险。,cls,20:47:50
,财联社5月18日电，WTI原油期货跌幅扩大至2%，报99.0美元/桶。,cls,20:48:50
美股盘前要闻一览：马斯克称SpaceX有望今年在火箭的完全快速可复用性上取得成功；标普500今年十大牛股光通信占三席；盖茨基金会清仓微软,"【美股盘前要闻一览：马斯克称SpaceX有望今年在火箭的完全快速可复用性上取得成功；标普500今年十大牛股光通信占三席；盖茨基金会清仓微软】财联社5月18日电，投资者需重点关注的美股市场财经要闻如下：
1、美三大股指期货集体由跌转涨。道琼斯指数期货涨0.13%，标普500指数期货涨0.26%，纳斯达克100指数期货涨0.53%。
2、国际油价短线跳水由涨转跌。WTI原油期货价格跌1.74%，报99.266美元/桶；布伦特原油期货价格跌1.47%，报107.654美元/桶。
3、国际金银现货震荡上行。现货黄金价格涨0.69%，报4569.67美元/盎司；现货白银价格涨1.86%，报77.30美元/盎司。
4、欧洲主要股指集体走高。英国富时100指数涨0.98%，法国CAC40指数涨0.35%，德国DAX30指数涨1.62%。
5、马斯克表示，希望“很快”推进SpaceX的首次公开募股，并表示SpaceX有望今年在火箭的完全快速可复用性方面取得成功。
6、马斯克称，旗下Neuralink技术能帮助部分失明者恢复视力，计划今年进行首例用于治疗失明的Neuralink植入手术。
7、数据显示，今年迄今为止，光通信概念股Lumentum、Ciena和康宁均跻身标普500指数年内表现十强之列，分别排名第五、第七和第九。
8、Arm正面临美国反垄断调查。调查内容包括该企业是否凭借自身在芯片授权领域的主导地位，在自研芯片业务扩张过程中打压竞争对手。
9、美国证券交易委员会文件显示，盖茨基金会在2026年一季度清仓770万股微软股票，套现约32亿美元，一年内持仓从2850万股降至零。
10、摩根大通将2026年黄金均价预测值从每盎司5,708美元下调至5,243美元。",cls,20:49:22
,财联社5月18日电，现货白银日内涨幅扩大至2%，报77.43美元/盎司。,cls,20:50:26
,【香港廉政专员出席欧洲大型区域反贪会议 倡合作应对贪污风险】据香港廉政公署18日消息，香港廉政专员胡英明近日以国际反贪局联合会主席身份，出席在匈牙利布达佩斯举行的联合会首个欧洲大型区域反贪会议。胡英明在致辞中表示，面对日益复杂的贪腐犯罪，我们必须团结各方反贪力量，共同克服地缘政治等各项挑战，以专业合作方式，应对未来贪污罪行风险。（中国新闻网）,sina,2026-05-18 20:50:37
,欧洲斯托克600指数涨幅扩大至0.6%。,sina,2026-05-18 20:49:47
,油价下跌之际，美债扩大涨幅，收益率触及日内低点。,sina,2026-05-18 20:49:40
