title,content,source,pub_time
五粮液：股份回购方案与2025年度利润分配方案获临时股东会审议通过,【五粮液：股份回购方案与2025年度利润分配方案获临时股东会审议通过】财联社5月18日电，五粮液公告称，5月18日，公司召开2026年第一次临时股东会，本次股东会议案采用现场表决与网络投票表决相结合的方式，其中关于以集中竞价交易方式回购公司股份的议案为需逐项表决的特别决议议案，子议案数共8个，已逐项获得有效表决权股份总数的三分之二以上通过。本次股东会会议同意本次回购股份的资金总额不低于人民币80亿元（含）且不超过人民币100亿元（含），资金来源为公司自有资金。本次股东会同意本次回购的实施期限为自本次股东会审议通过回购股份方案之日起十二个月内。另外，本次股东会同意公司2025年度利润分配方案为：以公司总股本为基数，每10股派发现金红利25.78元（含税），分红金额为100.07亿元（含税）。,cls,20:38:16
,财联社5月18日电，英镑/美元上涨0.5%至1.3398，因美元普遍走弱。,cls,20:39:50
"BitMine上周增持71,672枚以太坊 以太坊持仓突破527万枚","【BitMine上周增持71,672枚以太坊 以太坊持仓突破527万枚】财联社5月18日电，据 Bitmine Immersion Technologies公告，BitMine上周增持71,672枚Ethereum。截至2026年5月17日，公司ETH总持仓达5,278,462枚，约占以太坊总供应量的4.37%，加密货币、现金及其他投资资产总价值约126亿美元。其中，BitMine已质押4,712,917枚ETH，占总持仓89%以上，按当前价格计算价值约103亿美元，年化质押收益约2.89亿美元。公司表示，其目标是在2026年实现持有5%ETH总供应量的“Alchemy of 5%”战略。",cls,20:42:07
,财联社5月18日电，布伦特原油期货跌幅扩大至1%，报108.169美元/桶。,cls,20:42:36
*ST铖昌：5月20日起撤销退市风险警示 简称变更为“铖昌科技”,【*ST铖昌：5月20日起撤销退市风险警示 简称变更为“铖昌科技”】财联社5月18日电，*ST铖昌(001270.SZ)公告称，公司关于撤销退市风险警示的申请已获得深圳证券交易所审核同意。根据《股票上市规则》的相关规定，公司股票将于2026年5月19日（星期二）开市起停牌一天，并于2026年5月20日（星期三）开市起复牌，自2026年5月20日（星期三）开市起撤销退市风险警示，证券简称由“*ST铖昌”变更为“铖昌科技”，证券代码仍为“001270”，撤销退市风险警示后公司股票交易的日涨跌幅限制为10%。,cls,20:44:45
博实股份：持股5%以上股东联创未来拟减持不超3%股份,"【博实股份：持股5%以上股东联创未来拟减持不超3%股份】财联社5月18日电，博实股份(002698.SZ)公告称，公司持股5%以上股东联创未来(武汉)智能制造产业投资合伙企业(有限合伙)计划以大宗交易及集中竞价方式减持公司股份不超过30,676,846股(不超过公司总股本的3%)，减持期间为2026年6月10日至2026年9月9日。减持原因为满足自身资金需求。",cls,20:45:27
670亿美元创下“史上最大电力收购案” 新纪元能源吞并道明尼能源剑指AI算力电网霸主,【670亿美元创下“史上最大电力收购案” 新纪元能源吞并道明尼能源剑指AI算力电网霸主】财联社5月18日电，新纪元能源(NEE.US)已同意以约670亿美元的股票收购道明尼能源(D.US)，这是有史以来规模最大的电力收购案，此举将创造一个业务从佛罗里达州延伸至弗吉尼亚州密集数据中心集群的公用事业巨头。这笔交易将使新纪元能源获得横跨弗吉尼亚州、北卡罗来纳州和南卡罗来纳州的大片电力资产，并使其在这片正努力满足新建人工智能（AI）设施需求激增的地区中，成为占据主导地位的公用事业公司。新纪元能源在声明中表示，它将为道明尼能源支付相当于每股约76美元的对价。该交易的规模凸显了AI驱动的电力需求激增正如何推动该行业寻求更大的规模和影响力。新纪元能源目前已经是按市值计算美国最大的公用事业公司，也是该国最大的可再生能源开发商。,cls,20:46:05
,财联社5月18日电，纳斯达克100指数期货的涨幅进一步扩大，达到0.5%。,cls,20:47:30
联讯仪器：未来可能存在短期上涨过快而引发的快速回落风险,【联讯仪器：未来可能存在短期上涨过快而引发的快速回落风险】《科创板日报》18日讯，联讯仪器(688808.SH)发布股票交易风险提示公告，公司股票自2026年4月24日至5月18日累计涨幅68.33%，涨幅较大，未来可能存在短期上涨过快而引发的快速回落风险。截至5月18日，公司滚动市盈率为505.39倍，显著高于行业平均的56.38倍，存在估值较高风险。公司未来经营业绩受到行业周期、市场波动、下游市场需求变化、公司新产品的研发和推广不及预期、原材料成本上升、公司研发投入加大、已实施或新增股权激励导致的大额股份支付费用等影响，如公司未能采取有效措施及时应对上述变化，公司将面临经营业绩波动的风险。,cls,20:47:50
,财联社5月18日电，WTI原油期货跌幅扩大至2%，报99.0美元/桶。,cls,20:48:50
